Order_ID,Day_Of_Week,Month,Year,Date,Order_Time,User_ID
2678,2,12,2022,30,20,476
2679,4,1,2021,24,4,109
2680,6,12,2023,15,17,493
2681,7,7,2022,8,16,51
2682,5,5,2023,2,3,257
2683,3,9,2021,30,22,169
2684,3,4,2022,31,23,375
2685,2,1,2021,23,18,365
2686,4,4,2021,24,23,316
2687,2,10,2021,8,22,327
2688,3,7,2023,11,22,286
2689,5,12,2021,21,11,240
2690,3,5,2022,28,0,441
2691,3,8,2022,16,5,31
2692,5,9,2023,17,23,420
2693,6,7,2021,1,18,91
2694,5,6,2022,18,12,127
2695,5,1,2021,30,21,472
2696,4,12,2021,14,0,170
2697,1,6,2021,9,23,4
2698,7,7,2023,3,19,9
2699,4,1,2021,9,19,85
2700,7,12,2021,31,4,460
2701,1,12,2023,1,8,467
2702,5,5,2021,19,14,469
2703,1,2,2021,28,0,249
2704,6,7,2022,6,8,122
2705,4,6,2023,10,9,169
2706,3,1,2022,22,1,436
2707,7,2,2022,2,5,160
2708,3,4,2022,3,13,493
2709,2,5,2022,8,12,174
2710,3,4,2023,10,21,213
2711,1,10,2022,22,8,343
2712,3,7,2022,26,13,104
2713,7,10,2022,24,6,433
2714,6,7,2023,20,6,363
2715,6,10,2023,18,7,163
2716,7,5,2022,9,3,297
2717,1,4,2022,12,22,209
2718,5,12,2021,27,21,78
2719,6,10,2022,21,15,358
2720,6,7,2021,7,14,68
2721,3,2,2021,2,9,232
2722,2,1,2022,29,4,38
2723,2,8,2021,2,7,130
2724,7,10,2022,6,23,361
2725,6,5,2023,25,16,432
2726,1,7,2022,31,18,221
2727,6,11,2023,14,6,55
2728,2,4,2023,31,21,62
2729,5,4,2021,19,6,101
2730,3,3,2022,7,18,70
2731,7,1,2022,2,2,52
2732,1,12,2021,17,23,294
2733,7,12,2021,14,1,243
2734,6,7,2021,29,20,18
2735,4,11,2021,16,22,457
2736,5,9,2023,5,10,35
2737,3,1,2023,31,14,206
2738,4,2,2021,24,4,139
2739,7,5,2023,31,0,18
2740,4,8,2022,24,9,449
2741,1,4,2021,4,8,29
2742,2,4,2021,6,9,58
2743,2,5,2021,21,5,500
2744,5,12,2021,29,7,375
2745,1,7,2021,21,10,490
2746,4,11,2021,17,8,20
2747,7,9,2022,17,10,427
2748,2,5,2021,25,21,485
2749,2,9,2021,8,18,278
2750,3,8,2023,4,16,210
2751,6,8,2023,23,7,98
2752,5,5,2022,27,3,344
2753,4,7,2023,19,23,238
2754,5,5,2022,12,14,191
2755,3,5,2023,24,8,36
2756,3,9,2021,4,21,494
2757,6,7,2023,17,6,103
2758,1,5,2023,18,0,223
2759,1,1,2023,7,23,182
2760,4,4,2021,22,11,331
2761,5,4,2021,1,18,290
2762,5,8,2022,18,21,382
2763,6,9,2021,18,7,450
2764,5,9,2021,17,4,206
2765,4,4,2021,30,20,328
2766,7,10,2022,7,16,495
2767,2,11,2023,19,5,321
2768,7,7,2022,6,15,289
2769,1,8,2022,8,2,487
2770,4,2,2021,9,2,133
2771,1,8,2023,19,3,303
2772,1,11,2023,21,16,287
2773,7,4,2021,15,8,280
2774,6,6,2022,18,9,35
2775,7,1,2022,28,0,131
2776,6,2,2021,19,3,426
2777,5,8,2021,7,21,209
2778,3,10,2023,2,10,55
2779,5,4,2023,19,9,117
2780,3,3,2022,29,20,82
2781,4,12,2022,27,23,494
2782,7,11,2023,13,6,338
2783,2,8,2021,16,20,463
2784,2,10,2021,31,20,442
2785,4,5,2023,19,8,299
2786,3,4,2023,8,17,177
2787,5,3,2022,24,11,303
2788,6,6,2021,27,4,466
2789,3,10,2021,8,4,428
2790,4,4,2022,2,19,398
2791,3,2,2022,20,13,219
2792,6,7,2021,10,21,315
2793,6,7,2023,17,19,20
2794,1,11,2022,24,23,302
2795,1,2,2022,18,8,78
2796,6,3,2022,1,5,327
2797,1,10,2021,10,10,322
2798,4,7,2021,26,8,172
2799,6,1,2022,20,12,216
2800,4,9,2023,13,17,204
2801,5,1,2021,19,17,56
2802,1,9,2023,20,8,35
2803,5,7,2022,30,16,232
2804,6,6,2023,29,14,177
2805,7,7,2023,20,9,261
2806,1,3,2021,26,20,390
2807,3,4,2023,31,17,151
2808,3,2,2022,17,18,166
2809,4,12,2021,5,10,32
2810,1,10,2023,1,9,496
2811,6,5,2022,18,5,79
2812,1,12,2022,18,15,429
2813,2,6,2022,21,7,483
2814,6,7,2023,29,1,129
2815,4,8,2021,24,3,155
2816,5,3,2022,10,1,12
2817,7,3,2021,31,6,495
2818,3,7,2023,23,10,408
2819,6,4,2022,4,11,110
2820,6,12,2021,26,1,186
2821,5,8,2023,29,4,167
2822,2,9,2023,27,2,210
2823,2,4,2022,20,9,368
2824,5,2,2023,24,23,180
2825,3,11,2023,13,1,180
2826,3,11,2023,28,18,414
2827,2,7,2022,31,8,282
2828,7,4,2022,20,13,208
2829,4,11,2023,7,4,457
2830,6,6,2023,4,7,77
2831,2,12,2021,18,18,483
2832,2,12,2021,30,4,253
2833,1,5,2023,13,8,432
2834,7,1,2023,17,10,360
2835,6,7,2021,7,18,420
2836,3,10,2023,31,14,131
2837,2,3,2022,20,4,269
2838,5,5,2021,17,12,326
2839,1,4,2021,22,2,85
2840,2,9,2022,22,0,353
2841,3,1,2023,20,13,353
2842,7,1,2023,6,4,439
2843,4,7,2023,18,14,145
2844,3,3,2023,4,1,227
2845,2,2,2021,1,0,382
2846,3,1,2021,24,5,47
2847,2,10,2023,3,17,279
2848,4,8,2023,12,8,262
2849,6,11,2022,25,13,216
2850,3,2,2021,9,16,32
2851,3,6,2023,21,9,24
2852,2,8,2021,25,11,475
2853,6,7,2021,16,13,305
2854,2,1,2022,2,19,171
2855,6,1,2022,18,1,455
2856,1,10,2021,5,4,268
2857,7,11,2022,28,4,253
2858,4,11,2021,6,20,366
2859,7,10,2023,11,7,338
2860,3,7,2022,4,16,202
2861,3,2,2021,19,9,360
2862,4,5,2022,26,22,176
2863,4,6,2023,11,5,235
2864,5,2,2022,10,16,185
2865,5,7,2023,23,8,295
2866,4,4,2022,15,16,416
2867,6,3,2021,24,11,206
2868,6,7,2021,2,15,284
2869,1,12,2023,10,4,409
2870,7,8,2022,8,3,440
2871,7,5,2021,21,22,200
2872,5,8,2023,19,5,429
2873,1,4,2021,13,13,451
2874,5,10,2022,8,17,265
2875,3,1,2021,14,16,54
2876,6,12,2023,31,8,276
2877,5,12,2023,20,14,195
2878,3,3,2022,15,7,153
2879,4,5,2021,31,1,471
2880,1,11,2022,31,3,335
2881,1,3,2022,25,2,376
2882,1,9,2022,1,7,119
2883,6,9,2023,19,15,72
2884,1,11,2022,18,7,418
2885,1,11,2021,30,7,249
2886,2,4,2023,16,21,191
2887,2,10,2022,26,20,400
2888,2,11,2021,6,22,396
2889,6,9,2021,23,14,87
2890,6,7,2023,13,19,220
2891,2,4,2023,25,20,479
2892,4,12,2021,18,1,8
2893,3,6,2022,26,19,335
2894,5,2,2021,8,14,85
2895,2,12,2022,13,1,483
2896,5,5,2023,27,15,351
2897,1,4,2022,29,19,208
2898,1,6,2023,3,7,322
2899,1,10,2023,28,14,148
2900,1,7,2021,11,6,12
2901,5,1,2023,16,16,160
2902,4,9,2021,1,0,13
2903,3,1,2022,18,6,209
2904,1,7,2022,19,22,414
2905,6,10,2022,12,6,240
2906,6,7,2021,13,9,298
2907,4,4,2022,27,13,491
2908,6,12,2021,11,8,110
2909,1,7,2022,9,8,235
2910,5,8,2022,29,4,142
2911,5,8,2021,18,23,149
2912,7,9,2021,9,11,246
2913,4,9,2023,23,1,160
2914,6,10,2021,14,6,452
2915,2,4,2023,19,4,412
2916,7,6,2021,13,1,483
2917,1,5,2023,31,2,429
2918,2,2,2022,7,10,176
2919,1,2,2021,24,4,242
2920,7,2,2023,6,13,369
2921,7,8,2023,13,14,213
2922,7,9,2021,28,21,384
2923,5,1,2023,31,0,61
2924,3,12,2021,2,6,480
2925,5,1,2022,27,2,492
2926,6,5,2022,24,14,170
2927,2,9,2022,2,12,173
2928,7,9,2023,23,6,346
2929,1,6,2021,1,22,307
2930,6,8,2021,3,16,183
2931,6,6,2023,7,12,164
2932,3,10,2023,5,21,500
2933,2,5,2023,24,20,333
2934,3,10,2023,1,1,85
2935,5,3,2023,4,20,452
2936,5,7,2023,17,10,218
2937,3,5,2023,31,7,19
2938,6,3,2021,16,8,470
2939,2,2,2023,28,22,353
2940,7,10,2023,8,19,55
2941,3,3,2022,18,19,399
2942,3,8,2022,19,23,245
2943,3,8,2023,22,11,39
2944,7,11,2023,8,19,224
2945,6,6,2022,22,18,457
2946,6,10,2022,5,18,239
2947,7,3,2021,9,3,376
2948,4,8,2022,23,7,369
2949,5,11,2023,20,20,126
2950,2,8,2023,13,9,434
2951,2,7,2021,24,11,218
2952,5,10,2023,12,11,128
2953,3,1,2021,2,22,42
2954,7,5,2022,27,19,124
2955,3,9,2022,23,3,142
2956,4,5,2022,30,15,220
2957,4,12,2023,13,5,272
2958,2,5,2023,9,20,328
2959,5,6,2023,24,8,365
2960,3,2,2021,18,14,135
2961,7,4,2023,12,21,144
2962,7,7,2023,6,0,110
2963,4,4,2022,19,7,24
2964,2,6,2022,22,19,39
2965,7,2,2021,4,0,375
2966,6,12,2023,30,12,433
2967,3,11,2022,13,3,369
2968,7,6,2022,26,3,384
2969,5,2,2022,30,17,311
2970,7,4,2021,10,12,362
2971,4,8,2022,8,19,276
2972,4,1,2022,28,4,103
2973,2,1,2022,25,17,57
2974,7,11,2021,8,7,378
2975,2,9,2023,13,22,52
2976,1,12,2023,11,0,304
2977,1,5,2021,5,14,185
2978,4,6,2021,13,12,444
2979,4,12,2022,23,6,228
2980,1,5,2022,8,18,52
2981,1,4,2021,30,23,181
2982,7,5,2022,23,23,500
2983,6,11,2022,19,10,364
2984,1,3,2023,1,12,84
2985,6,7,2021,20,17,66
2986,5,4,2023,13,11,118
2987,2,5,2021,8,1,255
2988,1,5,2021,3,6,289
2989,2,8,2021,23,9,11
2990,6,9,2021,25,13,118
2991,4,10,2022,3,7,422
2992,1,1,2022,10,7,2
2993,5,7,2023,2,22,203
2994,3,7,2021,18,9,244
2995,4,12,2023,12,3,273
2996,6,12,2021,15,4,263
2997,6,6,2022,5,16,308
2998,4,7,2021,6,15,123
2999,5,5,2023,3,1,106
3000,3,12,2021,1,16,307
3001,3,5,2021,7,8,369
3002,2,10,2021,2,7,409
3003,5,7,2023,19,15,367
3004,6,3,2022,19,21,428
3005,1,11,2022,11,17,10
3006,5,5,2022,19,17,55
3007,3,10,2023,27,10,409
3008,4,12,2022,5,7,135
3009,2,6,2023,30,17,447
3010,2,5,2021,15,9,373
3011,4,11,2021,22,12,426
3012,4,10,2023,19,7,378
3013,1,7,2022,21,17,188
3014,6,5,2022,21,23,291
3015,1,3,2023,26,12,391
3016,7,2,2022,15,10,328
3017,3,12,2022,13,20,414
3018,2,4,2022,11,6,465
3019,2,6,2021,9,22,304
3020,7,11,2021,16,10,297
3021,5,7,2023,2,16,418
3022,6,11,2021,3,8,187
3023,3,3,2021,18,15,200
3024,2,9,2022,10,1,35
3025,1,4,2021,5,13,287
3026,6,5,2023,4,7,112
3027,6,6,2022,11,0,319
3028,5,8,2021,21,7,205
3029,3,2,2021,26,20,292
3030,2,4,2023,8,9,364
3031,7,10,2021,29,6,96
3032,3,9,2021,13,7,180
3033,7,7,2021,14,0,484
3034,3,3,2022,24,9,212
3035,5,6,2023,19,7,113
3036,3,12,2021,11,4,259
3037,2,2,2022,1,18,355
3038,7,9,2022,24,2,358
3039,6,3,2023,23,2,483
3040,6,6,2023,23,6,319
3041,1,2,2023,1,11,127
3042,5,7,2022,31,5,217
3043,3,2,2021,7,2,217
3044,1,6,2021,7,22,65
3045,4,7,2022,27,13,308
3046,4,7,2022,28,1,480
3047,5,4,2022,27,13,331
3048,4,1,2023,4,0,195
3049,4,12,2021,8,3,197
3050,5,12,2022,12,3,333
3051,2,11,2022,9,18,308
3052,1,8,2021,17,17,486
3053,7,10,2022,25,23,55
3054,7,1,2021,8,5,409
3055,1,11,2023,30,16,165
3056,6,6,2021,13,11,142
3057,2,7,2022,6,11,171
3058,2,3,2022,20,16,472
3059,3,4,2022,31,11,220
3060,1,5,2022,11,7,136
3061,3,6,2023,4,21,77
3062,7,9,2023,13,21,390
3063,2,9,2022,3,17,362
3064,2,6,2023,12,16,164
3065,4,6,2021,27,2,479
3066,3,12,2023,29,11,272
3067,1,9,2023,30,7,192
3068,4,5,2022,16,17,402
3069,3,6,2021,3,22,8
3070,7,2,2023,4,3,326
3071,1,6,2022,18,7,336
3072,3,10,2023,13,2,354
3073,4,11,2022,2,11,419
3074,1,9,2022,18,19,365
3075,2,6,2022,23,0,382
3076,2,8,2021,13,12,409
3077,2,11,2021,27,19,253
3078,4,8,2021,17,18,457
3079,2,7,2022,28,10,21
3080,7,3,2021,9,8,307
3081,7,7,2022,13,3,359
3082,3,7,2021,4,23,339
3083,2,4,2021,6,11,46
3084,6,1,2023,30,20,409
3085,6,2,2023,19,22,250
3086,2,2,2021,19,23,148
3087,2,11,2023,31,14,307
3088,2,6,2023,12,12,252
3089,7,8,2021,18,14,162
3090,4,3,2023,6,13,373
3091,7,1,2022,2,4,195
3092,3,7,2022,27,23,137
3093,3,4,2021,17,21,264
3094,6,11,2023,19,2,3
3095,4,7,2022,3,13,209
3096,6,12,2021,26,17,276
3097,2,3,2023,17,10,478
3098,7,9,2021,1,22,323
3099,4,5,2022,20,23,202
3100,6,7,2021,1,15,54
3101,4,4,2023,14,4,92
3102,4,4,2023,13,20,243
3103,6,8,2022,1,6,437
3104,4,4,2021,1,15,23
3105,5,7,2023,27,23,358
3106,6,4,2023,24,10,358
3107,5,5,2022,10,20,269
3108,5,3,2023,2,11,81
3109,2,12,2023,15,13,37
3110,3,7,2022,7,4,253
3111,5,6,2022,3,8,471
3112,6,12,2022,5,13,257
3113,2,10,2021,3,22,369
3114,7,2,2021,7,22,270
3115,7,2,2021,7,2,139
3116,7,12,2021,5,17,441
3117,2,4,2021,6,20,312
3118,7,1,2021,24,6,358
3119,5,7,2021,11,3,487
3120,7,4,2022,21,5,183
3121,1,11,2022,12,17,218
3122,3,8,2023,21,18,92
3123,7,4,2022,19,19,281
3124,5,1,2023,17,14,144
3125,3,11,2022,29,5,119
3126,2,5,2022,31,5,464
3127,1,2,2022,9,4,73
3128,6,7,2022,14,4,7
3129,4,3,2023,28,11,184
3130,5,2,2022,23,20,5
3131,1,4,2022,5,13,465
3132,1,11,2022,10,8,86
3133,3,3,2023,26,4,39
3134,7,9,2021,4,7,216
3135,7,3,2023,19,16,222
3136,5,11,2023,31,17,353
3137,6,1,2021,17,17,78
3138,5,6,2023,3,0,6
3139,5,6,2021,10,2,162
3140,2,12,2021,5,19,3
3141,4,2,2021,6,14,480
3142,3,7,2021,21,20,186
3143,1,2,2021,31,11,281
3144,4,4,2023,26,14,69
3145,6,2,2023,14,21,165
3146,5,6,2021,6,22,408
3147,3,7,2021,24,4,275
3148,2,1,2021,29,0,180
3149,7,11,2022,1,9,97
3150,7,3,2021,4,12,309
3151,3,3,2021,30,16,307
3152,4,4,2023,29,6,305
3153,1,8,2022,14,9,301
3154,7,8,2021,26,5,482
3155,3,11,2022,23,6,20
3156,5,9,2022,18,22,54
3157,1,11,2021,10,20,23
3158,5,11,2023,29,8,312
3159,2,6,2023,22,21,67
3160,1,12,2023,16,8,199
3161,5,8,2021,29,15,169
3162,7,4,2023,14,1,494
3163,1,6,2021,15,18,312
3164,1,4,2021,31,2,54
3165,7,10,2023,7,10,110
3166,4,2,2021,16,5,33
3167,6,3,2023,7,8,91
3168,2,6,2022,19,9,451
3169,2,9,2022,25,16,407
3170,6,11,2021,14,1,15
3171,3,9,2022,31,5,241
3172,1,12,2022,8,21,70
3173,1,9,2023,20,20,247
3174,7,7,2023,19,21,209
3175,1,7,2023,31,12,249
3176,3,11,2023,2,17,288
3177,7,5,2023,6,19,383
3178,1,11,2022,9,20,331
3179,4,10,2021,19,3,423
3180,4,12,2022,20,19,26
3181,6,4,2023,5,19,463
3182,2,2,2021,20,3,275
3183,6,11,2022,11,9,146
3184,5,9,2021,16,1,415
3185,7,5,2023,16,20,331
3186,2,12,2021,31,7,323
3187,1,1,2022,11,15,174
3188,4,3,2022,7,8,375
3189,4,5,2021,5,0,347
3190,3,5,2022,29,14,401
3191,2,11,2021,28,23,293
3192,1,1,2022,28,21,374
3193,4,12,2023,20,14,485
3194,7,3,2023,2,13,213
3195,1,1,2022,17,2,353
3196,4,3,2021,26,5,391
3197,7,10,2021,15,16,225
3198,1,6,2021,26,9,427
3199,4,1,2022,21,11,414
3200,7,6,2022,26,23,425
3201,6,5,2021,29,14,118
3202,4,9,2021,3,21,78
3203,2,1,2022,18,4,335
3204,5,12,2021,12,15,309
3205,6,8,2021,20,16,44
3206,6,10,2023,29,5,369
3207,4,5,2023,8,0,454
3208,4,6,2023,4,14,369
3209,6,11,2022,17,18,392
3210,1,1,2021,3,19,309
3211,6,6,2023,3,15,385
3212,7,6,2021,20,0,481
3213,6,5,2021,1,1,8
3214,3,8,2022,15,20,362
3215,7,3,2022,6,16,57
3216,5,5,2023,24,15,374
3217,5,7,2022,31,1,86
3218,1,9,2021,26,19,104
3219,6,3,2021,16,17,375
3220,1,11,2022,3,19,129
3221,2,6,2023,9,6,295
3222,5,7,2021,2,18,83
3223,2,4,2021,21,11,14
3224,3,1,2022,12,15,153
3225,5,1,2022,15,10,336
3226,6,8,2023,31,23,483
3227,1,8,2022,28,15,317
3228,5,6,2021,15,11,124
3229,1,8,2022,7,5,106
3230,2,6,2022,10,13,465
3231,5,4,2021,2,8,453
3232,3,10,2022,12,0,26
3233,2,5,2023,8,10,449
3234,7,12,2021,16,20,309
3235,2,3,2023,20,13,70
3236,7,6,2022,2,19,207
3237,4,3,2022,13,21,407
3238,2,10,2021,11,22,396
3239,4,10,2022,30,8,413
3240,3,12,2021,26,20,184
3241,3,9,2021,18,1,228
3242,6,2,2022,15,4,160
3243,5,2,2021,4,3,404
3244,6,7,2021,19,16,144
3245,6,7,2021,22,23,267
3246,7,2,2022,24,15,351
3247,3,11,2022,30,10,122
3248,7,5,2022,28,16,178
3249,3,6,2021,28,12,125
3250,1,4,2021,3,13,395
3251,7,7,2023,29,14,355
3252,5,11,2023,23,17,388
3253,4,7,2023,20,1,497
3254,1,6,2022,20,11,251
3255,4,4,2022,18,7,123
3256,2,3,2023,23,23,16
3257,7,12,2023,11,7,15
3258,7,8,2022,24,15,483
3259,7,7,2023,13,8,24
3260,2,6,2021,3,10,8
3261,3,4,2023,24,4,408
3262,6,4,2022,11,20,141
3263,5,12,2022,4,19,348
3264,1,5,2023,12,5,403
3265,6,6,2021,30,11,70
3266,3,9,2022,13,17,222
3267,7,4,2021,1,5,178
3268,4,7,2021,4,22,74
3269,7,12,2021,21,7,218
3270,2,8,2023,16,8,287
3271,7,9,2023,20,9,97
3272,7,10,2022,13,23,67
3273,2,9,2022,16,9,82
3274,6,10,2023,19,10,406
3275,5,11,2023,19,23,465
3276,1,9,2022,30,13,262
3277,2,11,2021,19,8,341
3278,4,3,2021,14,14,499
3279,5,6,2023,19,8,385
3280,1,4,2022,6,23,227
3281,6,7,2021,10,4,94
3282,1,4,2021,24,5,394
3283,6,11,2022,21,13,452
3284,2,9,2023,18,5,82
3285,5,7,2021,31,20,133
3286,6,7,2022,26,16,35
3287,4,5,2023,28,10,54
3288,2,1,2021,26,23,22
3289,6,7,2023,25,20,206
3290,3,5,2021,15,23,146
3291,6,10,2021,16,23,57
3292,1,5,2023,15,19,443
3293,6,6,2021,16,9,173
3294,4,6,2023,15,17,355
3295,7,8,2022,23,23,323
3296,3,12,2021,31,8,222
3297,4,8,2023,18,23,27
3298,3,6,2021,25,3,292
3299,2,3,2021,31,17,272
3300,3,11,2023,27,13,69
3301,6,8,2021,7,23,372
3302,7,7,2021,19,6,372
3303,6,1,2022,18,10,73
3304,2,6,2021,9,3,399
3305,1,3,2021,25,3,12
3306,2,2,2023,25,13,149
3307,5,3,2023,16,22,342
3308,7,3,2023,26,2,197
3309,5,7,2023,24,6,378
3310,3,11,2022,14,5,427
3311,1,7,2022,11,6,274
3312,4,3,2021,13,2,418
3313,4,9,2023,15,3,356
3314,4,1,2022,17,4,52
3315,1,10,2021,9,3,128
3316,4,3,2023,19,14,179
3317,1,6,2023,14,10,111
3318,7,8,2021,8,9,56
3319,7,5,2023,14,8,363
3320,5,8,2022,13,16,329
3321,7,4,2023,2,15,359
3322,1,3,2023,18,14,112
3323,3,5,2021,31,12,148
3324,6,8,2023,20,11,410
3325,3,6,2021,17,23,345
3326,4,10,2022,14,19,266
3327,2,5,2021,15,22,44
3328,5,2,2023,30,0,459
3329,2,10,2022,27,21,16
3330,7,1,2021,31,5,121
3331,1,3,2022,13,6,242
3332,1,3,2021,27,6,293
3333,2,4,2021,23,23,409
3334,7,5,2022,5,13,79
3335,5,5,2023,10,16,131
3336,4,12,2022,27,20,304
3337,7,12,2022,8,9,481
3338,5,7,2021,3,12,411
3339,4,9,2022,12,0,6
3340,5,10,2023,26,18,371
3341,5,4,2021,6,12,397
3342,5,4,2021,28,12,223
3343,4,9,2023,11,2,358
3344,3,10,2021,7,6,371
3345,6,10,2022,1,15,100
3346,1,4,2021,26,10,85
3347,4,6,2022,27,18,339
3348,6,7,2023,1,3,366
3349,1,1,2022,18,17,80
3350,1,3,2021,15,19,460
3351,5,12,2021,7,14,99
3352,7,8,2022,9,21,440
3353,5,4,2021,28,12,110
3354,1,7,2023,10,5,345
3355,1,12,2023,6,14,325
3356,6,5,2023,9,7,311
3357,4,12,2022,12,19,245
3358,6,9,2023,16,23,340
3359,3,10,2021,24,2,452
3360,3,6,2021,6,18,227
3361,7,3,2022,20,23,213
3362,2,5,2022,7,8,109
3363,1,1,2023,2,4,360
3364,3,6,2023,2,4,177
3365,5,9,2022,12,15,410
3366,4,7,2023,3,2,181
3367,3,11,2022,14,13,184
3368,2,9,2022,8,17,399
3369,1,11,2021,17,11,113
3370,7,9,2021,4,16,167
3371,3,3,2021,15,22,109
3372,1,12,2023,12,9,266
3373,5,4,2023,16,19,451
3374,1,2,2021,31,0,1
3375,4,1,2022,7,14,320
3376,6,6,2023,5,19,15
3377,2,5,2021,20,13,253
3378,7,6,2022,3,12,354
3379,5,2,2022,28,20,254
3380,2,1,2023,25,15,47
3381,5,10,2023,21,4,30
3382,6,10,2023,4,0,295
3383,1,1,2021,17,16,248
3384,7,10,2022,21,23,179
3385,2,12,2021,20,19,399
3386,4,11,2022,16,15,404
3387,1,2,2022,30,21,331
3388,4,3,2021,5,6,348
3389,5,10,2022,31,13,51
3390,1,9,2021,27,3,9
3391,1,6,2022,6,16,260
3392,3,10,2021,20,10,29
3393,6,8,2021,2,3,436
3394,2,2,2023,12,16,178
3395,3,8,2023,15,23,390
3396,3,6,2023,5,12,322
3397,4,6,2021,28,3,391
3398,7,4,2021,3,18,12
3399,6,7,2022,13,13,219
3400,3,10,2023,26,19,353
3401,5,1,2021,1,11,298
3402,3,6,2022,17,12,197
3403,6,4,2023,25,2,186
3404,7,2,2022,28,13,141
3405,4,4,2022,24,19,168
3406,4,11,2023,16,10,389
3407,1,3,2023,22,23,85
3408,1,12,2023,19,21,56
3409,6,6,2023,30,19,44
3410,6,4,2023,7,11,282
3411,4,4,2021,14,22,337
3412,6,10,2021,6,16,381
3413,3,1,2022,18,17,280
3414,5,10,2022,11,7,105
3415,1,4,2022,7,6,364
3416,2,2,2021,13,0,391
3417,2,10,2021,30,16,105
3418,7,5,2021,5,1,36
3419,6,9,2023,27,15,405
3420,7,6,2022,28,7,436
3421,7,5,2022,4,8,491
3422,5,5,2022,6,1,295
3423,4,3,2021,23,18,173
3424,2,9,2021,8,1,366
3425,1,4,2021,3,13,337
3426,5,5,2023,23,0,36
3427,7,5,2021,12,18,83
3428,5,11,2023,18,20,260
3429,7,9,2022,3,11,209
3430,1,8,2022,15,0,136
3431,7,5,2022,20,0,287
3432,4,7,2022,3,16,199
3433,7,2,2023,4,10,305
3434,5,1,2021,21,6,256
3435,5,11,2022,11,14,283
3436,1,2,2023,13,17,484
3437,3,7,2022,27,22,7
3438,1,2,2023,16,6,41
3439,4,5,2022,1,6,344
3440,6,12,2021,4,6,318
3441,1,8,2021,6,0,417
3442,5,3,2023,4,3,388
3443,7,5,2021,18,9,21
3444,6,7,2023,31,0,352
3445,6,4,2021,23,8,162
3446,2,5,2023,28,23,227
3447,1,2,2022,10,14,70
3448,2,11,2021,31,10,405
3449,4,11,2023,21,1,117
3450,6,3,2022,26,19,73
3451,6,2,2021,23,19,397
3452,6,4,2021,3,5,329
3453,2,5,2022,5,20,68
3454,6,2,2022,2,21,383
3455,2,3,2023,27,19,248
3456,4,9,2023,4,18,480
3457,5,3,2022,27,22,150
3458,6,10,2021,27,2,93
3459,4,8,2021,4,20,183
3460,6,5,2021,16,14,364
3461,6,3,2021,3,7,285
3462,7,10,2023,1,2,246
3463,3,1,2021,19,23,67
3464,6,11,2022,11,12,138
3465,2,6,2022,2,16,249
3466,2,8,2022,1,14,37
3467,2,8,2022,3,14,7
3468,3,9,2022,11,23,435
3469,1,5,2022,15,14,262
3470,6,9,2023,3,8,279
3471,1,1,2022,24,7,450
3472,1,11,2023,24,22,350
3473,1,11,2023,2,10,247
3474,6,6,2022,30,15,223
3475,2,9,2022,5,21,245
3476,7,1,2021,7,0,181
3477,4,6,2023,6,19,367
3478,1,2,2021,23,9,46
3479,2,1,2021,30,16,365
3480,1,9,2022,23,17,246
3481,3,7,2023,6,4,492
3482,6,3,2021,8,20,480
3483,4,3,2021,6,1,16
3484,5,11,2022,15,19,30
3485,7,7,2023,27,6,207
3486,6,1,2022,4,5,327
3487,3,8,2022,20,4,465
3488,1,7,2021,3,2,387
3489,6,11,2023,25,6,332
3490,6,2,2021,25,0,388
3491,7,6,2023,27,8,81
3492,5,6,2023,5,5,277
3493,1,2,2022,24,2,207
3494,6,2,2023,13,0,67
3495,4,5,2023,19,2,273
3496,6,1,2021,11,19,245
3497,3,6,2022,1,18,95
3498,7,8,2023,7,11,17
3499,5,4,2022,13,22,448
3500,2,5,2023,27,5,27
3501,4,8,2023,7,10,306
3502,1,1,2023,25,2,271
3503,7,5,2021,11,20,347
3504,2,2,2021,8,19,308
3505,2,6,2022,17,20,59
3506,4,9,2023,11,17,348
3507,2,5,2021,13,16,324
3508,1,2,2023,2,3,430
3509,2,4,2022,11,7,303
3510,4,5,2022,9,1,402
3511,6,5,2023,31,23,498
3512,2,5,2022,23,20,136
3513,6,1,2022,29,4,24
3514,1,11,2022,24,4,456
3515,5,9,2023,27,2,461
3516,6,11,2022,18,4,398
3517,1,2,2021,7,6,279
3518,6,3,2023,2,3,70
3519,4,5,2022,17,8,197
3520,6,6,2023,3,6,409
3521,7,12,2021,30,2,113
3522,6,4,2022,27,19,414
3523,6,3,2022,13,18,367
3524,6,9,2023,10,7,130
3525,6,6,2022,11,10,492
3526,5,11,2021,20,18,71
3527,5,1,2023,24,11,69
3528,1,8,2022,4,19,3
3529,2,11,2023,23,5,224
3530,5,12,2021,8,18,125
3531,4,5,2022,21,16,403
3532,2,12,2021,1,12,353
3533,3,8,2022,30,12,411
3534,6,11,2023,22,12,341
3535,6,12,2023,22,15,470
3536,5,4,2023,21,16,219
3537,3,2,2021,31,11,312
3538,2,9,2021,18,20,490
3539,7,12,2023,21,7,130
3540,7,5,2023,13,17,260
3541,6,8,2022,23,1,329
3542,3,2,2023,12,20,267
3543,1,2,2021,10,14,130
3544,4,12,2022,16,1,326
3545,1,2,2021,21,23,134
3546,1,2,2023,24,7,341
3547,3,10,2022,8,0,264
3548,4,8,2022,9,10,181
3549,1,2,2022,30,4,163
